timestamp,station,event_type,duration_sec,units_produced,units_defective,cause,shift_date
2026-01-12 10:58:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 10:59:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 11:00:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 11:01:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:02:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 11:03:25,Filling,production,60,30,1,,2026-01-12
2026-01-12 11:04:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 11:05:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 11:06:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 11:07:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 11:08:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 11:09:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:10:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 11:11:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:12:25,Filling,production,60,32,1,,2026-01-12
2026-01-12 11:13:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:14:25,Filling,production,60,33,0,,2026-01-12
2026-01-12 11:15:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:16:25,Filling,production,60,29,1,,2026-01-12
2026-01-12 11:17:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:18:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:19:25,Filling,production,60,26,1,,2026-01-12
2026-01-12 11:20:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 11:21:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:22:25,Filling,production,60,35,0,,2026-01-12
2026-01-12 11:23:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:24:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 11:25:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:26:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:27:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:28:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:29:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 11:30:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 11:31:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:32:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:33:25,Filling,production,60,36,0,,2026-01-12
2026-01-12 11:34:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:35:25,Filling,production,60,35,0,,2026-01-12
2026-01-12 11:36:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:37:25,Filling,production,60,34,1,,2026-01-12
2026-01-12 11:38:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:39:25,Filling,production,60,32,1,,2026-01-12
2026-01-12 11:40:25,Filling,production,60,33,0,,2026-01-12
2026-01-12 11:41:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:42:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:43:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:44:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:45:25,Filling,production,60,33,1,,2026-01-12
2026-01-12 11:46:25,Filling,production,60,28,1,,2026-01-12
2026-01-12 11:47:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:48:25,Filling,production,60,34,0,,2026-01-12
2026-01-12 11:49:25,Filling,production,60,36,0,,2026-01-12
2026-01-12 11:50:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 11:51:25,Filling,production,60,31,1,,2026-01-12
2026-01-12 11:52:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 11:53:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 11:54:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 11:55:25,Filling,production,60,31,1,,2026-01-12
2026-01-12 11:56:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 11:57:25,Filling,production,60,27,1,,2026-01-12
2026-01-12 11:58:25,Filling,production,60,30,1,,2026-01-12
2026-01-12 11:59:25,Filling,production,60,33,0,,2026-01-12
2026-01-12 12:00:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 12:01:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 12:02:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 12:03:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:04:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 12:05:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:06:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:07:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 12:08:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:09:25,Filling,production,60,37,1,,2026-01-12
2026-01-12 12:10:25,Filling,production,60,25,1,,2026-01-12
2026-01-12 12:11:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:12:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:13:25,Filling,production,60,34,1,,2026-01-12
2026-01-12 12:14:25,Filling,production,60,33,1,,2026-01-12
2026-01-12 12:15:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 12:16:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:17:25,Filling,production,60,37,0,,2026-01-12
2026-01-12 12:18:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:19:25,Filling,production,60,34,0,,2026-01-12
2026-01-12 12:20:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 12:21:25,Filling,production,60,26,1,,2026-01-12
2026-01-12 12:22:25,Filling,production,60,30,1,,2026-01-12
2026-01-12 12:23:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 12:24:25,Filling,production,60,28,1,,2026-01-12
2026-01-12 12:25:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 12:26:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:27:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:28:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:29:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:30:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:31:25,Filling,production,60,31,1,,2026-01-12
2026-01-12 12:32:25,Filling,production,60,34,0,,2026-01-12
2026-01-12 12:33:25,Filling,production,60,34,0,,2026-01-12
2026-01-12 12:34:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 12:35:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:36:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 12:37:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 12:38:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 12:39:25,Filling,production,60,34,0,,2026-01-12
2026-01-12 12:40:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 12:41:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:42:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 12:43:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:44:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 12:45:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:46:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 12:47:25,Filling,production,60,32,1,,2026-01-12
2026-01-12 12:48:25,Filling,production,60,33,1,,2026-01-12
2026-01-12 12:49:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 12:50:25,Filling,production,60,29,2,,2026-01-12
2026-01-12 12:51:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:52:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 12:53:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 12:54:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 12:55:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 12:56:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 12:57:25,Filling,production,60,31,1,,2026-01-12
2026-01-12 12:58:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 12:59:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:00:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:01:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:02:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:03:25,Filling,production,60,33,0,,2026-01-12
2026-01-12 13:04:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:05:25,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:06:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 13:07:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:08:25,Filling,production,60,29,1,,2026-01-12
2026-01-12 13:09:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:10:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:11:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:12:25,Filling,production,60,26,0,,2026-01-12
2026-01-12 13:13:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:14:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:15:25,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:16:25,Filling,production,60,32,0,,2026-01-12
2026-01-12 13:17:25,Filling,production,60,31,1,,2026-01-12
2026-01-12 13:18:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:19:25,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:20:25,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:21:25,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:22:25,Filling,production,60,34,1,,2026-01-12
2026-01-12 13:23:25,Filling,downtime,30,0,0,Nozzle clog,2026-01-12
2026-01-12 13:23:55,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:24:55,Filling,production,60,29,1,,2026-01-12
2026-01-12 13:25:55,Filling,production,60,28,1,,2026-01-12
2026-01-12 13:26:55,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:27:55,Filling,production,60,32,0,,2026-01-12
2026-01-12 13:28:55,Filling,production,60,32,1,,2026-01-12
2026-01-12 13:29:55,Filling,production,60,33,1,,2026-01-12
2026-01-12 13:30:55,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:31:55,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:32:55,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:33:55,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:34:55,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:35:55,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:36:55,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:37:55,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:38:55,Filling,production,60,32,1,,2026-01-12
2026-01-12 13:39:55,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:40:55,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:41:55,Filling,production,60,24,0,,2026-01-12
2026-01-12 13:42:55,Filling,downtime,74,0,0,Nozzle clog,2026-01-12
2026-01-12 13:44:09,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:45:09,Filling,production,60,36,0,,2026-01-12
2026-01-12 13:46:09,Filling,production,60,31,2,,2026-01-12
2026-01-12 13:47:09,Filling,production,60,26,0,,2026-01-12
2026-01-12 13:48:09,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:49:09,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:50:09,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:51:09,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:52:09,Filling,production,60,27,0,,2026-01-12
2026-01-12 13:53:09,Filling,production,60,31,0,,2026-01-12
2026-01-12 13:54:09,Filling,production,60,30,0,,2026-01-12
2026-01-12 13:55:09,Filling,production,60,29,0,,2026-01-12
2026-01-12 13:56:09,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:57:09,Filling,production,60,28,0,,2026-01-12
2026-01-12 13:58:09,Filling,production,60,28,1,,2026-01-12
2026-01-12 13:59:09,Filling,production,60,31,0,,2026-01-12
2026-01-12 06:00:00,Capping,production,60,37,1,,2026-01-12
2026-01-12 06:01:00,Capping,production,60,38,1,,2026-01-12
2026-01-12 06:02:00,Capping,production,60,42,0,,2026-01-12
2026-01-12 06:03:00,Capping,production,60,40,0,,2026-01-12
2026-01-12 06:04:00,Capping,production,60,42,0,,2026-01-12
2026-01-12 06:05:00,Capping,production,60,41,0,,2026-01-12
2026-01-12 06:06:00,Capping,production,60,38,1,,2026-01-12
2026-01-12 06:07:00,Capping,production,60,38,0,,2026-01-12
2026-01-12 06:08:00,Capping,production,60,39,1,,2026-01-12
2026-01-12 06:09:00,Capping,production,60,34,2,,2026-01-12
2026-01-12 06:10:00,Capping,production,60,33,0,,2026-01-12
2026-01-12 06:11:00,Capping,production,60,41,0,,2026-01-12
2026-01-12 06:12:00,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:13:00,Capping,production,60,42,0,,2026-01-12
2026-01-12 06:14:00,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:15:00,Capping,production,60,41,0,,2026-01-12
2026-01-12 06:16:00,Capping,production,60,39,1,,2026-01-12
2026-01-12 06:17:00,Capping,production,60,41,1,,2026-01-12
2026-01-12 06:18:00,Capping,production,60,38,1,,2026-01-12
2026-01-12 06:19:00,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:20:00,Capping,production,60,46,0,,2026-01-12
2026-01-12 06:21:00,Capping,production,60,38,0,,2026-01-12
2026-01-12 06:22:00,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:23:00,Capping,production,60,36,1,,2026-01-12
2026-01-12 06:24:00,Capping,downtime,125,0,0,Alignment drift,2026-01-12
2026-01-12 06:26:05,Capping,production,60,40,1,,2026-01-12
2026-01-12 06:27:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:28:05,Capping,production,60,45,0,,2026-01-12
2026-01-12 06:29:05,Capping,production,60,50,1,,2026-01-12
2026-01-12 06:30:05,Capping,production,60,45,0,,2026-01-12
2026-01-12 06:31:05,Capping,production,60,43,1,,2026-01-12
2026-01-12 06:32:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 06:33:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 06:34:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:35:05,Capping,production,60,40,1,,2026-01-12
2026-01-12 06:36:05,Capping,production,60,38,2,,2026-01-12
2026-01-12 06:37:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 06:38:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 06:39:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:40:05,Capping,production,60,34,0,,2026-01-12
2026-01-12 06:41:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 06:42:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 06:43:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 06:44:05,Capping,production,60,34,1,,2026-01-12
2026-01-12 06:45:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 06:46:05,Capping,production,60,48,0,,2026-01-12
2026-01-12 06:47:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 06:48:05,Capping,production,60,35,1,,2026-01-12
2026-01-12 06:49:05,Capping,production,60,47,2,,2026-01-12
2026-01-12 06:50:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 06:51:05,Capping,production,60,41,1,,2026-01-12
2026-01-12 06:52:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 06:53:05,Capping,production,60,35,1,,2026-01-12
2026-01-12 06:54:05,Capping,production,60,42,1,,2026-01-12
2026-01-12 06:55:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 06:56:05,Capping,production,60,32,1,,2026-01-12
2026-01-12 06:57:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 06:58:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 06:59:05,Capping,production,60,42,0,,2026-01-12
2026-01-12 07:00:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 07:01:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 07:02:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 07:03:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 07:04:05,Capping,production,60,40,1,,2026-01-12
2026-01-12 07:05:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 07:06:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 07:07:05,Capping,production,60,44,2,,2026-01-12
2026-01-12 07:08:05,Capping,production,60,40,2,,2026-01-12
2026-01-12 07:09:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 07:10:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 07:11:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 07:12:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 07:13:05,Capping,production,60,43,0,,2026-01-12
2026-01-12 07:14:05,Capping,production,60,46,1,,2026-01-12
2026-01-12 07:15:05,Capping,production,60,40,1,,2026-01-12
2026-01-12 07:16:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 07:17:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 07:18:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 07:19:05,Capping,production,60,40,2,,2026-01-12
2026-01-12 07:20:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 07:21:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 07:22:05,Capping,production,60,34,1,,2026-01-12
2026-01-12 07:23:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 07:24:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 07:25:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 07:26:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 07:27:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 07:28:05,Capping,production,60,34,2,,2026-01-12
2026-01-12 07:29:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 07:30:05,Capping,production,60,44,0,,2026-01-12
2026-01-12 07:31:05,Capping,production,60,45,1,,2026-01-12
2026-01-12 07:32:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 07:33:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 07:34:05,Capping,production,60,43,0,,2026-01-12
2026-01-12 07:35:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 07:36:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 07:37:05,Capping,production,60,40,1,,2026-01-12
2026-01-12 07:38:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 07:39:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 07:40:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 07:41:05,Capping,production,60,43,0,,2026-01-12
2026-01-12 07:42:05,Capping,production,60,42,1,,2026-01-12
2026-01-12 07:43:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 07:44:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 07:45:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 07:46:05,Capping,production,60,41,1,,2026-01-12
2026-01-12 07:47:05,Capping,production,60,46,1,,2026-01-12
2026-01-12 07:48:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 07:49:05,Capping,production,60,46,0,,2026-01-12
2026-01-12 07:50:05,Capping,production,60,42,1,,2026-01-12
2026-01-12 07:51:05,Capping,production,60,42,0,,2026-01-12
2026-01-12 07:52:05,Capping,production,60,40,1,,2026-01-12
2026-01-12 07:53:05,Capping,production,60,43,0,,2026-01-12
2026-01-12 07:54:05,Capping,production,60,42,0,,2026-01-12
2026-01-12 07:55:05,Capping,production,60,41,3,,2026-01-12
2026-01-12 07:56:05,Capping,production,60,50,1,,2026-01-12
2026-01-12 07:57:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 07:58:05,Capping,production,60,42,3,,2026-01-12
2026-01-12 07:59:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:00:05,Capping,production,60,42,2,,2026-01-12
2026-01-12 08:01:05,Capping,production,60,34,1,,2026-01-12
2026-01-12 08:02:05,Capping,production,60,41,1,,2026-01-12
2026-01-12 08:03:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 08:04:05,Capping,production,60,33,0,,2026-01-12
2026-01-12 08:05:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 08:06:05,Capping,production,60,41,1,,2026-01-12
2026-01-12 08:07:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 08:08:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:09:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 08:10:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:11:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 08:12:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:13:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:14:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:15:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 08:16:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:17:05,Capping,production,60,43,0,,2026-01-12
2026-01-12 08:18:05,Capping,production,60,42,1,,2026-01-12
2026-01-12 08:19:05,Capping,production,60,33,0,,2026-01-12
2026-01-12 08:20:05,Capping,production,60,39,1,,2026-01-12
2026-01-12 08:21:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 08:22:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 08:23:05,Capping,production,60,41,2,,2026-01-12
2026-01-12 08:24:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:25:05,Capping,production,60,42,1,,2026-01-12
2026-01-12 08:26:05,Capping,production,60,43,1,,2026-01-12
2026-01-12 08:27:05,Capping,production,60,39,0,,2026-01-12
2026-01-12 08:28:05,Capping,production,60,35,1,,2026-01-12
2026-01-12 08:29:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:30:05,Capping,downtime,128,0,0,Alignment drift,2026-01-12
2026-01-12 08:32:13,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:33:13,Capping,production,60,39,1,,2026-01-12
2026-01-12 08:34:13,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:35:13,Capping,production,60,42,0,,2026-01-12
2026-01-12 08:36:13,Capping,production,60,40,0,,2026-01-12
2026-01-12 08:37:13,Capping,production,60,43,2,,2026-01-12
2026-01-12 08:38:13,Capping,production,60,35,1,,2026-01-12
2026-01-12 08:39:13,Capping,production,60,35,0,,2026-01-12
2026-01-12 08:40:13,Capping,production,60,34,0,,2026-01-12
2026-01-12 08:41:13,Capping,production,60,34,1,,2026-01-12
2026-01-12 08:42:13,Capping,production,60,35,0,,2026-01-12
2026-01-12 08:43:13,Capping,production,60,39,0,,2026-01-12
2026-01-12 08:44:13,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:45:13,Capping,production,60,38,0,,2026-01-12
2026-01-12 08:46:13,Capping,production,60,44,0,,2026-01-12
2026-01-12 08:47:13,Capping,production,60,40,1,,2026-01-12
2026-01-12 08:48:13,Capping,downtime,112,0,0,Cap hopper empty,2026-01-12
2026-01-12 08:50:05,Capping,production,60,43,1,,2026-01-12
2026-01-12 08:51:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 08:52:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 08:53:05,Capping,production,60,44,0,,2026-01-12
2026-01-12 08:54:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 08:55:05,Capping,production,60,35,0,,2026-01-12
2026-01-12 08:56:05,Capping,production,60,36,0,,2026-01-12
2026-01-12 08:57:05,Capping,production,60,42,0,,2026-01-12
2026-01-12 08:58:05,Capping,production,60,42,1,,2026-01-12
2026-01-12 08:59:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 09:00:05,Capping,production,60,38,1,,2026-01-12
2026-01-12 09:01:05,Capping,production,60,42,0,,2026-01-12
2026-01-12 09:02:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 09:03:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 09:04:05,Capping,production,60,45,1,,2026-01-12
2026-01-12 09:05:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 09:06:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 09:07:05,Capping,production,60,35,0,,2026-01-12
2026-01-12 09:08:05,Capping,production,60,37,2,,2026-01-12
2026-01-12 09:09:05,Capping,production,60,35,0,,2026-01-12
2026-01-12 09:10:05,Capping,production,60,31,0,,2026-01-12
2026-01-12 09:11:05,Capping,production,60,43,1,,2026-01-12
2026-01-12 09:12:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 09:13:05,Capping,production,60,38,0,,2026-01-12
2026-01-12 09:14:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 09:15:05,Capping,production,60,41,0,,2026-01-12
2026-01-12 09:16:05,Capping,production,60,44,0,,2026-01-12
2026-01-12 09:17:05,Capping,production,60,44,2,,2026-01-12
2026-01-12 09:18:05,Capping,production,60,44,1,,2026-01-12
2026-01-12 09:19:05,Capping,production,60,37,0,,2026-01-12
2026-01-12 09:20:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 09:21:05,Capping,production,60,36,1,,2026-01-12
2026-01-12 09:22:05,Capping,production,60,43,0,,2026-01-12
2026-01-12 09:23:05,Capping,production,60,36,2,,2026-01-12
2026-01-12 09:24:05,Capping,production,60,37,1,,2026-01-12
2026-01-12 09:25:05,Capping,production,60,36,2,,2026-01-12
2026-01-12 09:26:05,Capping,production,60,43,3,,2026-01-12
2026-01-12 09:27:05,Capping,production,60,38,2,,2026-01-12
2026-01-12 09:28:05,Capping,production,60,39,2,,2026-01-12
2026-01-12 09:29:05,Capping,production,60,41,1,,2026-01-12
2026-01-12 09:30:05,Capping,production,60,40,0,,2026-01-12
2026-01-12 09:31:05,Capping,downtime,50,0,0,Alignment drift,2026-01-12
2026-01-12 09:31:55,Capping,production,60,41,0,,2026-01-12
2026-01-12 09:32:55,Capping,production,60,43,1,,2026-01-12
2026-01-12 09:33:55,Capping,production,60,38,1,,2026-01-12
2026-01-12 09:34:55,Capping,production,60,38,0,,2026-01-12
2026-01-12 09:35:55,Capping,production,60,37,1,,2026-01-12
2026-01-12 09:36:55,Capping,production,60,45,1,,2026-01-12
2026-01-12 09:37:55,Capping,production,60,39,1,,2026-01-12
2026-01-12 09:38:55,Capping,production,60,36,1,,2026-01-12
2026-01-12 09:39:55,Capping,production,60,40,3,,2026-01-12
2026-01-12 09:40:55,Capping,production,60,40,1,,2026-01-12
2026-01-12 09:41:55,Capping,production,60,38,2,,2026-01-12
2026-01-12 09:42:55,Capping,production,60,35,0,,2026-01-12
2026-01-12 09:43:55,Capping,production,60,41,1,,2026-01-12
2026-01-12 09:44:55,Capping,production,60,38,0,,2026-01-12
2026-01-12 09:45:55,Capping,production,60,45,0,,2026-01-12
2026-01-12 09:46:55,Capping,production,60,44,1,,2026-01-12
2026-01-12 09:47:55,Capping,production,60,41,0,,2026-01-12
2026-01-12 09:48:55,Capping,production,60,43,0,,2026-01-12
2026-01-12 09:49:55,Capping,production,60,41,1,,2026-01-12
2026-01-12 09:50:55,Capping,production,60,32,2,,2026-01-12
2026-01-12 09:51:55,Capping,production,60,42,2,,2026-01-12
2026-01-12 09:52:55,Capping,production,60,36,1,,2026-01-12
2026-01-12 09:53:55,Capping,production,60,32,1,,2026-01-12
2026-01-12 09:54:55,Capping,production,60,42,1,,2026-01-12
2026-01-12 09:55:55,Capping,production,60,46,0,,2026-01-12
2026-01-12 09:56:55,Capping,production,60,36,0,,2026-01-12
2026-01-12 09:57:55,Capping,production,60,36,0,,2026-01-12
2026-01-12 09:58:55,Capping,production,60,36,1,,2026-01-12
2026-01-12 09:59:55,Capping,production,60,33,0,,2026-01-12
2026-01-12 10:00:55,Capping,production,60,37,0,,2026-01-12
